 
.BellG.wav.json vs .CelloHarmD.wav.json: spectral.centroid.ch2: 7595.76 (File1), 3617.68 (File2), Absolute Difference: 3978.08
.BellG.wav.json vs .CelloHarmD.wav.json: spectral.variance.ch1: 8.5788E-9 (File1), 5.1453E-9 (File2), Absolute Difference: 14.5665
.BellG.wav.json vs .CelloHarmD.wav.json: spectral.variance.ch2: 1.11941E-8 (File1), 5.14529E-9 (File2), Absolute Difference: 21.0259
.BellG.wav.json vs .CelloHarmD.wav.json: spectral.spread.ch1: 6418.22 (File1), 3962.76 (File2), Absolute Difference: 2455.46
.BellG.wav.json vs .CelloHarmD.wav.json: spectral.spread.ch2: 6428.7 (File1), 3961.64 (File2), Absolute Difference: 2467.06
.BellG.wav.json vs .CelloHarmD.wav.json: spectral.skewness.ch1: 0.63225 (File1), 2.07369 (File2), Absolute Difference: 1.44144
.BellG.wav.json vs .CelloHarmD.wav.json: spectral.skewness.ch2: 0.698704 (File1), 2.07445 (File2), Absolute Difference: 1.37575
.BellG.wav.json vs .CelloHarmD.wav.json: spectral.kurtosis.ch1: 2.50961 (File1), 8.82373 (File2), Absolute Difference: 6.31412
.BellG.wav.json vs .CelloHarmD.wav.json: spectral.kurtosis.ch2: 2.56909 (File1), 8.8246 (File2), Absolute Difference: 6.25551
.BellG.wav.json vs .CelloHarmD.wav.json: spectral.entropy.ch1: 0.310759 (File1), 0.129922 (File2), Absolute Difference: .180837
.BellG.wav.json vs .CelloHarmD.wav.json: spectral.entropy.ch2: 0.347881 (File1), 0.129926 (File2), Absolute Difference: .217955
.BellG.wav.json vs .CelloHarmD.wav.json: spectral.flatness.ch1: 0.61256 (File1), 0.366298 (File2), Absolute Difference: .246262
.BellG.wav.json vs .CelloHarmD.wav.json: spectral.flatness.ch2: 0.620651 (File1), 0.366328 (File2), Absolute Difference: .254323
.BellG.wav.json vs .CelloHarmD.wav.json: spectral.crest.ch1: 855.746 (File1), 626.325 (File2), Absolute Difference: 229.421
.BellG.wav.json vs .CelloHarmD.wav.json: spectral.crest.ch2: 678.795 (File1), 626.181 (File2), Absolute Difference: 52.614
.BellG.wav.json vs .CelloHarmD.wav.json: spectral.flux.ch1: 0.0135135 (File1), 0.00980847 (File2), Absolute Difference: .00370503
.BellG.wav.json vs .CelloHarmD.wav.json: spectral.flux.ch2: 0.0152651 (File1), 0.00980848 (File2), Absolute Difference: .00545662
.BellG.wav.json vs .CelloHarmD.wav.json: spectral.slope.ch1: -0.00000981366 (File1), -0.000010639 (File2), Absolute Difference: .00000082534
.BellG.wav.json vs .CelloHarmD.wav.json: spectral.slope.ch2: -0.0000116779 (File1), -0.0000106391 (File2), Absolute Difference: 1.0388e-06
.BellG.wav.json vs .CelloHarmD.wav.json: spectral.decrease.ch1: -0.0000591952 (File1), 0.000672298 (File2), Absolute Difference: 0.000731493
.BellG.wav.json vs .CelloHarmD.wav.json: spectral.decrease.ch2: -0.000164379 (File1), 0.000693057 (File2), Absolute Difference: 0.000857436
.BellG.wav.json vs .CelloHarmD.wav.json: spectral.rolloff.ch1: 15853 (File1), 7745.67 (File2), Absolute Difference: 8107.33
.BellG.wav.json vs .CelloHarmD.wav.json: spectral.rolloff.ch2: 15724.4 (File1), 7749.64 (File2), Absolute Difference: 7974.76
.BellG.wav.json vs .CelloHarmE.wav.json: metadata.format.duration: 4.365351 (File1), 8.418095 (File2), Absolute Difference: 4.05274
.BellG.wav.json vs .CelloHarmE.wav.json: loudness.max_volume: 0.0 (File1), -15.0 (File2), Absolute Difference: 15.0
.BellG.wav.json vs .CelloHarmE.wav.json: loudness.mean_volume: -26.5 (File1), -25.1 (File2), Absolute Difference: 1.4
.BellG.wav.json vs .CelloHarmE.wav.json: loudness.integrated_lufs: -12.5 (File1), -20.4 (File2), Absolute Difference: 7.9
.BellG.wav.json vs .CelloHarmE.wav.json: loudness.threshold: -42.9 (File1), -41.1 (File2), Absolute Difference: 1.8
.BellG.wav.json vs .CelloHarmE.wav.json: loudness.lra: 22.9 (File1), 6.3 (File2), Absolute Difference: 16.6
.BellG.wav.json vs .CelloHarmE.wav.json: spectral.centroid.ch1: 7731.92 (File1), 3148.17 (File2), Absolute Difference: 4583.75
.BellG.wav.json vs .CelloHarmE.wav.json: spectral.centroid.ch2: 7595.76 (File1), 3145.55 (File2), Absolute Difference: 4450.21
.BellG.wav.json vs .CelloHarmE.wav.json: spectral.variance.ch1: 8.5788E-9 (File1), 1.6489E-8 (File2), Absolute Difference: 10.0701
.BellG.wav.json vs .CelloHarmE.wav.json: spectral.variance.ch2: 1.11941E-8 (File1), 1.6489E-8 (File2), Absolute Difference: 16.5296
.BellG.wav.json vs .CelloHarmE.wav.json: spectral.spread.ch1: 6418.22 (File1), 3852.59 (File2), Absolute Difference: 2565.63
.BellG.wav.json vs .CelloHarmE.wav.json: spectral.spread.ch2: 6428.7 (File1), 3850.29 (File2), Absolute Difference: 2578.41
.BellG.wav.json vs .CelloHarmE.wav.json: spectral.skewness.ch1: 0.63225 (File1), 2.38248 (File2), Absolute Difference: 1.75023
.BellG.wav.json vs .CelloHarmE.wav.json: spectral.skewness.ch2: 0.698704 (File1), 2.38238 (File2), Absolute Difference: 1.68368
.BellG.wav.json vs .CelloHarmE.wav.json: spectral.kurtosis.ch1: 2.50961 (File1), 11.0198 (File2), Absolute Difference: 8.51019
.BellG.wav.json vs .CelloHarmE.wav.json: spectral.kurtosis.ch2: 2.56909 (File1), 11.0153 (File2), Absolute Difference: 8.44621
.BellG.wav.json vs .CelloHarmE.wav.json: spectral.entropy.ch1: 0.310759 (File1), 0.133217 (File2), Absolute Difference: .177542
.BellG.wav.json vs .CelloHarmE.wav.json: spectral.entropy.ch2: 0.347881 (File1), 0.133216 (File2), Absolute Difference: .214665
.BellG.wav.json vs .CelloHarmE.wav.json: spectral.flatness.ch1: 0.61256 (File1), 0.357923 (File2), Absolute Difference: .254637
.BellG.wav.json vs .CelloHarmE.wav.json: spectral.flatness.ch2: 0.620651 (File1), 0.357832 (File2), Absolute Difference: .262819
.BellG.wav.json vs .CelloHarmE.wav.json: spectral.crest.ch1: 855.746 (File1), 1689.04 (File2), Absolute Difference: 833.294
.BellG.wav.json vs .CelloHarmE.wav.json: spectral.crest.ch2: 678.795 (File1), 1689.12 (File2), Absolute Difference: 1010.33
.BellG.wav.json vs .CelloHarmE.wav.json: spectral.flux.ch1: 0.0135135 (File1), 0.0119807 (File2), Absolute Difference: .0015328
.BellG.wav.json vs .CelloHarmE.wav.json: spectral.flux.ch2: 0.0152651 (File1), 0.0119808 (File2), Absolute Difference: .0032843
.BellG.wav.json vs .CelloHarmE.wav.json: spectral.slope.ch1: -0.00000981366 (File1), -0.0000119854 (File2), Absolute Difference: .00000217174
.BellG.wav.json vs .CelloHarmE.wav.json: spectral.slope.ch2: -0.0000116779 (File1), -0.0000119856 (File2), Absolute Difference: .0000003077
.BellG.wav.json vs .CelloHarmE.wav.json: spectral.decrease.ch1: -0.0000591952 (File1), 0.000567119 (File2), Absolute Difference: 0.000626314
.BellG.wav.json vs .CelloHarmE.wav.json: spectral.decrease.ch2: -0.000164379 (File1), 0.000593572 (File2), Absolute Difference: 0.000757951
.BellG.wav.json vs .CelloHarmE.wav.json: spectral.rolloff.ch1: 15853 (File1), 6795.02 (File2), Absolute Difference: 9057.98
.BellG.wav.json vs .CelloHarmE.wav.json: spectral.rolloff.ch2: 15724.4 (File1), 6785.36 (File2), Absolute Difference: 8939.04
.BellG.wav.json vs .CelloHarmG.wav.json: metadata.format.duration: 4.365351 (File1), 7.401587 (File2), Absolute Difference: 3.03624
.BellG.wav.json vs .CelloHarmG.wav.json: loudness.max_volume: 0.0 (File1), -18.7 (File2), Absolute Difference: 18.7
.BellG.wav.json vs .CelloHarmG.wav.json: loudness.mean_volume: -26.5 (File1), -32.0 (File2), Absolute Difference: 5.5
.BellG.wav.json vs .CelloHarmG.wav.json: loudness.integrated_lufs: -12.5 (File1), -25.9 (File2), Absolute Difference: 13.4
.BellG.wav.json vs .CelloHarmG.wav.json: loudness.threshold: -42.9 (File1), -46.5 (File2), Absolute Difference: 3.6
.BellG.wav.json vs .CelloHarmG.wav.json: loudness.lra: 22.9 (File1), 4.4 (File2), Absolute Difference: 18.5
.BellG.wav.json vs .CelloHarmG.wav.json: spectral.centroid.ch1: 7731.92 (File1), 3653.83 (File2), Absolute Difference: 4078.09
.BellG.wav.json vs .CelloHarmG.wav.json: spectral.centroid.ch2: 7595.76 (File1), 3656.34 (File2), Absolute Difference: 3939.42
.BellG.wav.json vs .CelloHarmG.wav.json: spectral.variance.ch1: 8.5788E-9 (File1), 3.55691E-9 (File2), Absolute Difference: 12.978
.BellG.wav.json vs .CelloHarmG.wav.json: spectral.variance.ch2: 1.11941E-8 (File1), 3.55692E-9 (File2), Absolute Difference: 19.4375
.BellG.wav.json vs .CelloHarmG.wav.json: spectral.spread.ch1: 6418.22 (File1), 4141.42 (File2), Absolute Difference: 2276.80
.BellG.wav.json vs .CelloHarmG.wav.json: spectral.spread.ch2: 6428.7 (File1), 4143.89 (File2), Absolute Difference: 2284.81
.BellG.wav.json vs .CelloHarmG.wav.json: spectral.skewness.ch1: 0.63225 (File1), 1.8557 (File2), Absolute Difference: 1.22345
.BellG.wav.json vs .CelloHarmG.wav.json: spectral.skewness.ch2: 0.698704 (File1), 1.85556 (File2), Absolute Difference: 1.15686
.BellG.wav.json vs .CelloHarmG.wav.json: spectral.kurtosis.ch1: 2.50961 (File1), 7.13861 (File2), Absolute Difference: 4.629
.BellG.wav.json vs .CelloHarmG.wav.json: spectral.kurtosis.ch2: 2.56909 (File1), 7.13833 (File2), Absolute Difference: 4.56924
.BellG.wav.json vs .CelloHarmG.wav.json: spectral.entropy.ch1: 0.310759 (File1), 0.10312 (File2), Absolute Difference: .207639
.BellG.wav.json vs .CelloHarmG.wav.json: spectral.entropy.ch2: 0.347881 (File1), 0.10312 (File2), Absolute Difference: .244761
.BellG.wav.json vs .CelloHarmG.wav.json: spectral.flatness.ch1: 0.61256 (File1), 0.394603 (File2), Absolute Difference: .217957
.BellG.wav.json vs .CelloHarmG.wav.json: spectral.flatness.ch2: 0.620651 (File1), 0.394563 (File2), Absolute Difference: .226088
.BellG.wav.json vs .CelloHarmG.wav.json: spectral.crest.ch1: 855.746 (File1), 1004.08 (File2), Absolute Difference: 148.334
.BellG.wav.json vs .CelloHarmG.wav.json: spectral.crest.ch2: 678.795 (File1), 1004.16 (File2), Absolute Difference: 325.365
.BellG.wav.json vs .CelloHarmG.wav.json: spectral.flux.ch1: 0.0135135 (File1), 0.0070157 (File2), Absolute Difference: .0064978
.BellG.wav.json vs .CelloHarmG.wav.json: spectral.flux.ch2: 0.0152651 (File1), 0.00701571 (File2), Absolute Difference: .00824939
.BellG.wav.json vs .CelloHarmG.wav.json: spectral.slope.ch1: -0.00000981366 (File1), -0.00000769489 (File2), Absolute Difference: 2.11877e-06
.BellG.wav.json vs .CelloHarmG.wav.json: spectral.slope.ch2: -0.0000116779 (File1), -0.00000769495 (File2), Absolute Difference: 3.98295e-06
.BellG.wav.json vs .CelloHarmG.wav.json: spectral.decrease.ch1: -0.0000591952 (File1), -0.00179394 (File2), Absolute Difference: .0017347448
.BellG.wav.json vs .CelloHarmG.wav.json: spectral.decrease.ch2: -0.000164379 (File1), -0.00177981 (File2), Absolute Difference: .001615431
.BellG.wav.json vs .CelloHarmG.wav.json: spectral.rolloff.ch1: 15853 (File1), 8100.31 (File2), Absolute Difference: 7752.69
.BellG.wav.json vs .CelloHarmG.wav.json: spectral.rolloff.ch2: 15724.4 (File1), 8102.54 (File2), Absolute Difference: 7621.86
.BellG.wav.json vs .Five Piano Miniatures - Amalia Sagona.mp3.json: metadata.format.duration: 4.365351 (File1), 398.448000 (File2), Absolute Difference: 394.083
.BellG.wav.json vs .Five Piano Miniatures - Amalia Sagona.mp3.json: loudness.max_volume: 0.0 (File1), -6.5 (File2), Absolute Difference: 6.5
.BellG.wav.json vs .Five Piano Miniatures - Amalia Sagona.mp3.json: loudness.mean_volume: -26.5 (File1), -29.2 (File2), Absolute Difference: 2.7
.BellG.wav.json vs .Five Piano Miniatures - Amalia Sagona.mp3.json: loudness.integrated_lufs: -12.5 (File1), -25.5 (File2), Absolute Difference: 13.0
.BellG.wav.json vs .Five Piano Miniatures - Amalia Sagona.mp3.json: loudness.threshold: -42.9 (File1), -46.6 (File2), Absolute Difference: 3.7
.BellG.wav.json vs .Five Piano Miniatures - Amalia Sagona.mp3.json: loudness.lra: 22.9 (File1), 15.9 (File2), Absolute Difference: 7.0
.BellG.wav.json vs .Five Piano Miniatures - Amalia Sagona.mp3.json: spectral.centroid.ch1: 7731.92 (File1), 1160.53 (File2), Absolute Difference: 6571.39
.BellG.wav.json vs .Five Piano Miniatures - Amalia Sagona.mp3.json: spectral.centroid.ch2: 7595.76 (File1), 1214.61 (File2), Absolute Difference: 6381.15
.BellG.wav.json vs .Five Piano Miniatures - Amalia Sagona.mp3.json: spectral.variance.ch1: 8.5788E-9 (File1), 7.13149E-9 (File2), Absolute Difference: 16.5526
.BellG.wav.json vs .Five Piano Miniatures - Amalia Sagona.mp3.json: spectral.variance.ch2: 1.11941E-8 (File1), 6.53425E-9 (File2), Absolute Difference: 22.4148
.BellG.wav.json vs .Five Piano Miniatures - Amalia Sagona.mp3.json: spectral.spread.ch1: 6418.22 (File1), 1611.93 (File2), Absolute Difference: 4806.29
.BellG.wav.json vs .Five Piano Miniatures - Amalia Sagona.mp3.json: spectral.spread.ch2: 6428.7 (File1), 1610.42 (File2), Absolute Difference: 4818.28
.BellG.wav.json vs .Five Piano Miniatures - Amalia Sagona.mp3.json: spectral.skewness.ch1: 0.63225 (File1), 4.75329 (File2), Absolute Difference: 4.12104
.BellG.wav.json vs .Five Piano Miniatures - Amalia Sagona.mp3.json: spectral.skewness.ch2: 0.698704 (File1), 4.64204 (File2), Absolute Difference: 3.94334
.BellG.wav.json vs .Five Piano Miniatures - Amalia Sagona.mp3.json: spectral.kurtosis.ch1: 2.50961 (File1), 40.1672 (File2), Absolute Difference: 37.6576
.BellG.wav.json vs .Five Piano Miniatures - Amalia Sagona.mp3.json: spectral.kurtosis.ch2: 2.56909 (File1), 39.1698 (File2), Absolute Difference: 36.6007
.BellG.wav.json vs .Five Piano Miniatures - Amalia Sagona.mp3.json: spectral.entropy.ch1: 0.310759 (File1), 0.183021 (File2), Absolute Difference: .127738
.BellG.wav.json vs .Five Piano Miniatures - Amalia Sagona.mp3.json: spectral.entropy.ch2: 0.347881 (File1), 0.189723 (File2), Absolute Difference: .158158
.BellG.wav.json vs .Five Piano Miniatures - Amalia Sagona.mp3.json: spectral.flatness.ch1: 0.61256 (File1), 0.127083 (File2), Absolute Difference: .485477
.BellG.wav.json vs .Five Piano Miniatures - Amalia Sagona.mp3.json: spectral.flatness.ch2: 0.620651 (File1), 0.127873 (File2), Absolute Difference: .492778
.BellG.wav.json vs .Five Piano Miniatures - Amalia Sagona.mp3.json: spectral.crest.ch1: 855.746 (File1), 713.623 (File2), Absolute Difference: 142.123
.BellG.wav.json vs .Five Piano Miniatures - Amalia Sagona.mp3.json: spectral.crest.ch2: 678.795 (File1), 661.706 (File2), Absolute Difference: 17.089
.BellG.wav.json vs .Five Piano Miniatures - Amalia Sagona.mp3.json: spectral.flux.ch1: 0.0135135 (File1), 0.0112885 (File2), Absolute Difference: .0022250
.BellG.wav.json vs .Five Piano Miniatures - Amalia Sagona.mp3.json: spectral.flux.ch2: 0.0152651 (File1), 0.01078 (File2), Absolute Difference: .0044851
.BellG.wav.json vs .Five Piano Miniatures - Amalia Sagona.mp3.json: spectral.slope.ch1: -0.00000981366 (File1), -0.0000195685 (File2), Absolute Difference: .00000975484
.BellG.wav.json vs .Five Piano Miniatures - Amalia Sagona.mp3.json: spectral.slope.ch2: -0.0000116779 (File1), -0.0000200539 (File2), Absolute Difference: .0000083760
.BellG.wav.json vs .Five Piano Miniatures - Amalia Sagona.mp3.json: spectral.decrease.ch1: -0.0000591952 (File1), 0.00209694 (File2), Absolute Difference: 0.00215614
.BellG.wav.json vs .Five Piano Miniatures - Amalia Sagona.mp3.json: spectral.decrease.ch2: -0.000164379 (File1), 0.00191843 (File2), Absolute Difference: 0.00208281
.BellG.wav.json vs .Five Piano Miniatures - Amalia Sagona.mp3.json: spectral.rolloff.ch1: 15853 (File1), 2196.55 (File2), Absolute Difference: 13656.45
.BellG.wav.json vs .Five Piano Miniatures - Amalia Sagona.mp3.json: spectral.rolloff.ch2: 15724.4 (File1), 2303.69 (File2), Absolute Difference: 13420.71
.BellG.wav.json vs .toto.wav.json: metadata.format.duration: 4.365351 (File1), 3.707075 (File2), Absolute Difference: .658276
.BellG.wav.json vs .toto.wav.json: loudness.max_volume: 0.0 (File1), -2.3 (File2), Absolute Difference: 2.3
.BellG.wav.json vs .toto.wav.json: loudness.mean_volume: -26.5 (File1), -31.6 (File2), Absolute Difference: 5.1
.BellG.wav.json vs .toto.wav.json: loudness.integrated_lufs: -12.5 (File1), -18.7 (File2), Absolute Difference: 6.2
.BellG.wav.json vs .toto.wav.json: loudness.threshold: -42.9 (File1), -45.9 (File2), Absolute Difference: 3.0
.BellG.wav.json vs .toto.wav.json: loudness.lra: 22.9 (File1), 13.1 (File2), Absolute Difference: 9.8
.BellG.wav.json vs .toto.wav.json: spectral.centroid.ch1: 7731.92 (File1), 7751.89 (File2), Absolute Difference: 19.97
.BellG.wav.json vs .toto.wav.json: spectral.centroid.ch2: 7595.76 (File1), 7456.97 (File2), Absolute Difference: 138.79
.BellG.wav.json vs .toto.wav.json: spectral.variance.ch1: 8.5788E-9 (File1), 3.56491E-9 (File2), Absolute Difference: 12.986
.BellG.wav.json vs .toto.wav.json: spectral.variance.ch2: 1.11941E-8 (File1), 3.26738E-9 (File2), Absolute Difference: 19.148
.BellG.wav.json vs .toto.wav.json: spectral.spread.ch1: 6418.22 (File1), 5960.28 (File2), Absolute Difference: 457.94
.BellG.wav.json vs .toto.wav.json: spectral.spread.ch2: 6428.7 (File1), 5826.09 (File2), Absolute Difference: 602.61
.BellG.wav.json vs .toto.wav.json: spectral.skewness.ch1: 0.63225 (File1), 0.543105 (File2), Absolute Difference: .089145
.BellG.wav.json vs .toto.wav.json: spectral.skewness.ch2: 0.698704 (File1), 0.595475 (File2), Absolute Difference: .103229
.BellG.wav.json vs .toto.wav.json: spectral.kurtosis.ch1: 2.50961 (File1), 2.31658 (File2), Absolute Difference: .19303
.BellG.wav.json vs .toto.wav.json: spectral.kurtosis.ch2: 2.56909 (File1), 2.53147 (File2), Absolute Difference: .03762
.BellG.wav.json vs .toto.wav.json: spectral.entropy.ch1: 0.310759 (File1), 0.217623 (File2), Absolute Difference: .093136
.BellG.wav.json vs .toto.wav.json: spectral.entropy.ch2: 0.347881 (File1), 0.216172 (File2), Absolute Difference: .131709
.BellG.wav.json vs .toto.wav.json: spectral.flatness.ch1: 0.61256 (File1), 0.539065 (File2), Absolute Difference: .073495
.BellG.wav.json vs .toto.wav.json: spectral.flatness.ch2: 0.620651 (File1), 0.534101 (File2), Absolute Difference: .086550
.BellG.wav.json vs .toto.wav.json: spectral.crest.ch1: 855.746 (File1), 658.432 (File2), Absolute Difference: 197.314
.BellG.wav.json vs .toto.wav.json: spectral.crest.ch2: 678.795 (File1), 891.174 (File2), Absolute Difference: 212.379
.BellG.wav.json vs .toto.wav.json: spectral.flux.ch1: 0.0135135 (File1), 0.00982228 (File2), Absolute Difference: .00369122
.BellG.wav.json vs .toto.wav.json: spectral.flux.ch2: 0.0152651 (File1), 0.00947253 (File2), Absolute Difference: .00579257
.BellG.wav.json vs .toto.wav.json: spectral.slope.ch1: -0.00000981366 (File1), -0.00000294904 (File2), Absolute Difference: 6.86462e-06
.BellG.wav.json vs .toto.wav.json: spectral.slope.ch2: -0.0000116779 (File1), -0.00000287902 (File2), Absolute Difference: 8.79888e-06
.BellG.wav.json vs .toto.wav.json: spectral.decrease.ch1: -0.0000591952 (File1), 0.0000325777 (File2), Absolute Difference: 9.17729e-05
.BellG.wav.json vs .toto.wav.json: spectral.decrease.ch2: -0.000164379 (File1), 0.000158894 (File2), Absolute Difference: 0.000323273
.BellG.wav.json vs .toto.wav.json: spectral.rolloff.ch1: 15853 (File1), 16106.2 (File2), Absolute Difference: 253.2
.BellG.wav.json vs .toto.wav.json: spectral.rolloff.ch2: 15724.4 (File1), 15136.6 (File2), Absolute Difference: 587.8
.CelloA3.wav.json vs .CelloC2.wav.json: metadata.format.duration: 9.008912 (File1), 12.772653 (File2), Absolute Difference: 3.76374
.CelloA3.wav.json vs .CelloC2.wav.json: loudness.max_volume: -12.9 (File1), -13.4 (File2), Absolute Difference: .5
.CelloA3.wav.json vs .CelloC2.wav.json: loudness.mean_volume: -25.7 (File1), -25.9 (File2), Absolute Difference: .2
.CelloA3.wav.json vs .CelloC2.wav.json: loudness.integrated_lufs: -19.3 (File1), -21.5 (File2), Absolute Difference: 2.2
.CelloA3.wav.json vs .CelloC2.wav.json: loudness.threshold: -40.7 (File1), -42.6 (File2), Absolute Difference: 1.9
.CelloA3.wav.json vs .CelloC2.wav.json: loudness.lra: 7.7 (File1), 12.8 (File2), Absolute Difference: 5.1
.CelloA3.wav.json vs .CelloC2.wav.json: spectral.centroid.ch1: 3462.54 (File1), 3050.32 (File2), Absolute Difference: 412.22
.CelloA3.wav.json vs .CelloC2.wav.json: spectral.centroid.ch2: 3461.34 (File1), 3054.1 (File2), Absolute Difference: 407.24
.CelloA3.wav.json vs .CelloC2.wav.json: spectral.variance.ch1: 1.47954E-8 (File1), 1.3973E-8 (File2), Absolute Difference: 15.9178
.CelloA3.wav.json vs .CelloC2.wav.json: spectral.variance.ch2: 1.47954E-8 (File1), 1.39731E-8 (File2), Absolute Difference: 15.9178
.CelloA3.wav.json vs .CelloC2.wav.json: spectral.spread.ch1: 4182.94 (File1), 3915.73 (File2), Absolute Difference: 267.21
.CelloA3.wav.json vs .CelloC2.wav.json: spectral.spread.ch2: 4182.28 (File1), 3917.11 (File2), Absolute Difference: 265.17
.CelloA3.wav.json vs .CelloC2.wav.json: spectral.skewness.ch1: 1.82897 (File1), 2.55614 (File2), Absolute Difference: 0.72717
.CelloA3.wav.json vs .CelloC2.wav.json: spectral.skewness.ch2: 1.82938 (File1), 2.55492 (File2), Absolute Difference: 0.72554
.CelloA3.wav.json vs .CelloC2.wav.json: spectral.kurtosis.ch1: 6.80459 (File1), 12.089 (File2), Absolute Difference: 5.28441
.CelloA3.wav.json vs .CelloC2.wav.json: spectral.kurtosis.ch2: 6.80397 (File1), 12.0865 (File2), Absolute Difference: 5.28253
.CelloA3.wav.json vs .CelloC2.wav.json: spectral.entropy.ch1: 0.12322 (File1), 0.124272 (File2), Absolute Difference: 0.001052
.CelloA3.wav.json vs .CelloC2.wav.json: spectral.entropy.ch2: 0.123218 (File1), 0.124272 (File2), Absolute Difference: 0.001054
.CelloA3.wav.json vs .CelloC2.wav.json: spectral.flatness.ch1: 0.378208 (File1), 0.346631 (File2), Absolute Difference: .031577
.CelloA3.wav.json vs .CelloC2.wav.json: spectral.flatness.ch2: 0.378202 (File1), 0.346637 (File2), Absolute Difference: .031565
.CelloA3.wav.json vs .CelloC2.wav.json: spectral.crest.ch1: 1352.34 (File1), 1725.59 (File2), Absolute Difference: 373.25
.CelloA3.wav.json vs .CelloC2.wav.json: spectral.crest.ch2: 1352.32 (File1), 1725.69 (File2), Absolute Difference: 373.37
.CelloA3.wav.json vs .CelloC2.wav.json: spectral.flux.ch1: 0.00927499 (File1), 0.00814345 (File2), Absolute Difference: .00113154
.CelloA3.wav.json vs .CelloC2.wav.json: spectral.flux.ch2: 0.00927499 (File1), 0.00814346 (File2), Absolute Difference: .00113153
.CelloA3.wav.json vs .CelloC2.wav.json: spectral.slope.ch1: -0.0000110737 (File1), -0.0000126548 (File2), Absolute Difference: .0000015811
.CelloA3.wav.json vs .CelloC2.wav.json: spectral.slope.ch2: -0.0000110737 (File1), -0.0000126547 (File2), Absolute Difference: .0000015810
.CelloA3.wav.json vs .CelloC2.wav.json: spectral.decrease.ch1: 0.000251051 (File1), 0.001785 (File2), Absolute Difference: 0.00153395
.CelloA3.wav.json vs .CelloC2.wav.json: spectral.decrease.ch2: 0.00024349 (File1), 0.00178858 (File2), Absolute Difference: 0.00154509
.CelloA3.wav.json vs .CelloC2.wav.json: spectral.rolloff.ch1: 7758.64 (File1), 6419.55 (File2), Absolute Difference: 1339.09
.CelloA3.wav.json vs .CelloC2.wav.json: spectral.rolloff.ch2: 7753.4 (File1), 6422.21 (File2), Absolute Difference: 1331.19
.CelloA3.wav.json vs .CelloHarmA.wav.json: metadata.format.duration: 9.008912 (File1), 7.938821 (File2), Absolute Difference: 1.070091
.CelloA3.wav.json vs .CelloHarmA.wav.json: loudness.max_volume: -12.9 (File1), -13.2 (File2), Absolute Difference: .3
.CelloA3.wav.json vs .CelloHarmA.wav.json: loudness.mean_volume: -25.7 (File1), -26.0 (File2), Absolute Difference: .3
.CelloA3.wav.json vs .CelloHarmA.wav.json: loudness.integrated_lufs: -19.3 (File1), -19.6 (File2), Absolute Difference: .3
.CelloA3.wav.json vs .CelloHarmA.wav.json: loudness.threshold: -40.7 (File1), -40.6 (File2), Absolute Difference: 0.1
.CelloA3.wav.json vs .CelloHarmA.wav.json: loudness.lra: 7.7 (File1), 6.2 (File2), Absolute Difference: 1.5
.CelloA3.wav.json vs .CelloHarmA.wav.json: spectral.centroid.ch1: 3462.54 (File1), 3987.12 (File2), Absolute Difference: 524.58
.CelloA3.wav.json vs .CelloHarmA.wav.json: spectral.centroid.ch2: 3461.34 (File1), 3982.81 (File2), Absolute Difference: 521.47
.CelloA3.wav.json vs .CelloHarmA.wav.json: spectral.variance.ch1: 1.47954E-8 (File1), 1.39723E-8 (File2), Absolute Difference: 15.9177
.CelloA3.wav.json vs .CelloHarmA.wav.json: spectral.variance.ch2: 1.47954E-8 (File1), 1.39723E-8 (File2), Absolute Difference: 15.9177
.CelloA3.wav.json vs .CelloHarmA.wav.json: spectral.spread.ch1: 4182.94 (File1), 4201.79 (File2), Absolute Difference: 18.85
.CelloA3.wav.json vs .CelloHarmA.wav.json: spectral.spread.ch2: 4182.28 (File1), 4201.64 (File2), Absolute Difference: 19.36
.CelloA3.wav.json vs .CelloHarmA.wav.json: spectral.skewness.ch1: 1.82897 (File1), 1.77978 (File2), Absolute Difference: .04919
.CelloA3.wav.json vs .CelloHarmA.wav.json: spectral.skewness.ch2: 1.82938 (File1), 1.78102 (File2), Absolute Difference: .04836
.CelloA3.wav.json vs .CelloHarmA.wav.json: spectral.kurtosis.ch1: 6.80459 (File1), 7.02271 (File2), Absolute Difference: 0.21812
.CelloA3.wav.json vs .CelloHarmA.wav.json: spectral.kurtosis.ch2: 6.80397 (File1), 7.0244 (File2), Absolute Difference: 0.22043
.CelloA3.wav.json vs .CelloHarmA.wav.json: spectral.entropy.ch1: 0.12322 (File1), 0.117228 (File2), Absolute Difference: .005992
.CelloA3.wav.json vs .CelloHarmA.wav.json: spectral.entropy.ch2: 0.123218 (File1), 0.117221 (File2), Absolute Difference: .005997
.CelloA3.wav.json vs .CelloHarmA.wav.json: spectral.flatness.ch1: 0.378208 (File1), 0.393056 (File2), Absolute Difference: 0.014848
.CelloA3.wav.json vs .CelloHarmA.wav.json: spectral.flatness.ch2: 0.378202 (File1), 0.392988 (File2), Absolute Difference: 0.014786
.CelloA3.wav.json vs .CelloHarmA.wav.json: spectral.crest.ch1: 1352.34 (File1), 1317.73 (File2), Absolute Difference: 34.61
.CelloA3.wav.json vs .CelloHarmA.wav.json: spectral.crest.ch2: 1352.32 (File1), 1317.73 (File2), Absolute Difference: 34.59
